symbol,reportDate,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,balance_date,balance_symbol,balance_reportedCurrency,balance_cik,balance_fillingDate,balance_acceptedDate,balance_calendarYear,balance_period,balance_cashAndCashEquivalents,balance_shortTermInvestments,balance_cashAndShortTermInvestments,balance_netReceivables,balance_inventory,balance_otherCurrentAssets,balance_totalCurrentAssets,balance_propertyPlantEquipmentNet,balance_goodwill,balance_intangibleAssets,balance_goodwillAndIntangibleAssets,balance_longTermInvestments,balance_taxAssets,balance_otherNonCurrentAssets,balance_totalNonCurrentAssets,balance_otherAssets,balance_totalAssets,balance_accountPayables,balance_shortTermDebt,balance_taxPayables,balance_deferredRevenue,balance_otherCurrentLiabilities,balance_totalCurrentLiabilities,balance_longTermDebt,balance_deferredRevenueNonCurrent,balance_deferredTaxLiabilitiesNonCurrent,balance_otherNonCurrentLiabilities,balance_totalNonCurrentLiabilities,balance_otherLiabilities,balance_capitalLeaseObligations,balance_totalLiabilities,balance_preferredStock,balance_commonStock,balance_retainedEarnings,balance_accumulatedOtherComprehensiveIncomeLoss,balance_othertotalStockholdersEquity,balance_totalStockholdersEquity,balance_totalEquity,balance_totalLiabilitiesAndStockholdersEquity,balance_minorityInterest,balance_totalLiabilitiesAndTotalEquity,balance_totalInvestments,balance_totalDebt,balance_netDebt,balance_link,balance_finalLink,cashflow_date,cashflow_symbol,cashflow_reportedCurrency,cashflow_cik,cashflow_fillingDate,cashflow_acceptedDate,cashflow_calendarYear,cashflow_period,cashflow_netIncome,cashflow_depreciationAndAmortization,cashflow_deferredIncomeTax,cashflow_stockBasedCompensation,cashflow_changeInWorkingCapital,cashflow_accountsReceivables,cashflow_inventory,cashflow_accountsPayables,cashflow_otherWorkingCapital,cashflow_otherNonCashItems,cashflow_netCashProvidedByOperatingActivities,cashflow_investmentsInPropertyPlantAndEquipment,cashflow_acquisitionsNet,cashflow_purchasesOfInvestments,cashflow_salesMaturitiesOfInvestments,cashflow_otherInvestingActivites,cashflow_netCashUsedForInvestingActivites,cashflow_debtRepayment,cashflow_commonStockIssued,cashflow_commonStockRepurchased,cashflow_dividendsPaid,cashflow_otherFinancingActivites,cashflow_netCashUsedProvidedByFinancingActivities,cashflow_effectOfForexChangesOnCash,cashflow_netChangeInCash,cashflow_cashAtEndOfPeriod,cashflow_cashAtBeginningOfPeriod,cashflow_operatingCashFlow,cashflow_capitalExpenditure,cashflow_freeCashFlow,cashflow_link,cashflow_finalLink
LRCX,2024-06-30,2024-06-30,USD,0000707549,2024-08-29,2024-08-29 14:10:55,2024,FY,14905386000,7852595000,7052791000,0.4731706378,1902444000,0,0,868247000,0,2788878000,10641473001,251938000,185236000,359699000,4905157000,0.3290862109,4263912999,0.2860652518,96309001,4360222000,0.2925266075,532450000,3827772000,0.2568046208,2.91,2.9,1314100000,1319950000,https://www.sec.gov/Archives/edgar/data/707549/000070754924000106/0000707549-24-000106-index.htm,https://www.sec.gov/Archives/edgar/data/707549/000070754924000106/lrcx-20240630.htm,2024-06-30,LRCX,USD,0000707549,2024-08-29,2024-08-29 14:10:55,2024,FY,5847856000,0,5847856000,2519250000,4217924000,298190000,12883220000,2462854000,1626528000,138545000,1765073000,0,0,1633581000,5861508000,0,18744728000,613966000,504814000,186700000,1417781000,1615177000,4338438000,4478520000,0,0,1388316000,5866836000,0,15973000,10205274000,0,130000,24811315000,-130428000.0,-16141563000,8539454000,8539454000,18744728000,0,18744728000,2947000,4983334000,-864522000,https://www.sec.gov/Archives/edgar/data/707549/000070754924000106/0000707549-24-000106-index.htm,https://www.sec.gov/Archives/edgar/data/707549/000070754924000106/lrcx-20240630.htm,2024-06-30,LRCX,USD,0000707549,2024-08-29,2024-08-29 14:10:55,2024,FY,3827772000,359699000,-198981000,293058000,360478000,303443000,528723000,125939000,-597627000,10243000,4652269000,-396670000,0,0,37766000,-11710000,-370614000,-256104000,0,-2842807000,-1018915000,106423000,-3995850000,-22374000,263431000,5850803000,5587372000,4652269000,-396670000.0,4255599000,https://www.sec.gov/Archives/edgar/data/707549/000070754924000106/0000707549-24-000106-index.htm,https://www.sec.gov/Archives/edgar/data/707549/000070754924000106/lrcx-20240630.htm
LW,2024-05-26,2024-05-26,USD,0001679273,2024-07-24,2024-07-24 13:29:21,2024,FY,6467600000,4700900000,1766700000,0.2731616055,0,0,0,701400000,0,701400000,5402300000,0,135800000,306800000,1372100000,0.2121497928,1065300000,0.1647133403,-135800000,929500000,0.1437163708,230000000,725500000,0.1121745315,5.01,4.98,144900000,145600000,https://www.sec.gov/Archives/edgar/data/1679273/000167927324000036/0001679273-24-000036-index.htm,https://www.sec.gov/Archives/edgar/data/1679273/000167927324000036/lw-20240526.htm,2024-05-26,LW,USD,0001679273,2024-07-24,2024-07-24 13:29:21,2024,FY,71400000,0,71400000,743600000,1138600000,136400000,2090000000,3715800000,1059900000,104900000,1164800000,0,0,396400000,5277000000,0,7367000000,833800000,412000000,24800000,0,353500000,1624100000,3440700000,0,256200000,258200000,3955100000,0,29300000,5579200000,0,150700000,2699800000,-12900000.0,-1049800000,1787800000,1787800000,7367000000,0,7367000000,0,3852700000,3781300000,https://www.sec.gov/Archives/edgar/data/1679273/000167927324000036/0001679273-24-000036-index.htm,https://www.sec.gov/Archives/edgar/data/1679273/000167927324000036/lw-20240526.htm,2024-05-26,LW,USD,0001679273,2024-07-24,2024-07-24 13:29:21,2024,FY,725500000,306800000,-1300000,46800000,-271000000,-15100000,-203300000,36500000,-89100000,-8600000,798200000,-929500000,-10500000,0,0,-44100000,-984100000,355800000,0,-225300000,-174000000,-4500000,-48000000,500000,-233400000,71400000,304800000,798200000,-929500000.0,-131300000,https://www.sec.gov/Archives/edgar/data/1679273/000167927324000036/0001679273-24-000036-index.htm,https://www.sec.gov/Archives/edgar/data/1679273/000167927324000036/lw-20240526.htm
LVS,2024-12-31,2024-12-31,USD,0001300514,2025-02-07,2025-02-07 17:11:18,2024,FY,11298000000,5777000000,5521000000,0.4886705612,228000000,1150000000,0,1150000000,1741000000,3119000000,8896000000,275000000,727000000,1425000000,4112000000,0.3639582227,2402000000,0.2126040007,-442000000,1960000000,0.1734820322,208000000,1446000000,0.1279872544,1.97,1.96,735000000,737000000,https://www.sec.gov/Archives/edgar/data/1300514/000130051425000040/0001300514-25-000040-index.htm,https://www.sec.gov/Archives/edgar/data/1300514/000130051425000040/lvs-20241231.htm,2024-12-31,LVS,USD,0001300514,2025-02-07,2025-02-07 17:11:18,2024,FY,3650000000,0,3650000000,417000000,41000000,182000000,4290000000,12041000000,102000000,443000000,545000000,1389000000,122000000,3668000000,16376000000,0,20666000000,164000000,3160000000,229000000,0,2248000000,5801000000,10592000000,0,188000000,925000000,11705000000,0,0,17506000000,0,1000000,3455000000,-58000000.0,-514000000,2884000000,3160000000,20666000000,276000000,20666000000,-48000000,13752000000,10102000000,https://www.sec.gov/Archives/edgar/data/1300514/000130051425000040/0001300514-25-000040-index.htm,https://www.sec.gov/Archives/edgar/data/1300514/000130051425000040/lvs-20241231.htm,2024-12-31,LVS,USD,0001300514,2025-02-07,2025-02-07 17:11:18,2024,FY,1752000000,1368000000,4000000,55000000,19000000,43000000,0,-1000000,-23000000,6000000,3204000000,-1580000000,0,0,0,1000000,-1579000000,-326000000,0,-1750000000,-590000000,-334000000,-3000000000,-19000000,-1454000000,3775000000,5229000000,3204000000,-1567000000.0,1637000000,https://www.sec.gov/Archives/edgar/data/1300514/000130051425000040/0001300514-25-000040-index.htm,https://www.sec.gov/Archives/edgar/data/1300514/000130051425000040/lvs-20241231.htm
LDOS,2025-01-03,2025-01-03,USD,0001336920,2025-02-11,2025-02-11 13:19:36,2024,FY,16662000000,13864000000,2798000000,0.1679270196,0,0,0,983000000,0,983000000,14847000000,0,-193000000,0,1827000000,0.1096507022,1827000000,0.1096507022,-188000000,1639000000,0.0983675429,-388000000,1254000000,0.0752610731,9.39,9.29,133500000,135000000,https://www.sec.gov/Archives/edgar/data/1336920/000133692025000006/0001336920-25-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000133692025000006/ldos-20250103.htm,2025-01-03,LDOS,USD,0001336920,2025-02-11,2025-02-11 13:19:36,2024,FY,943000000,0,943000000,2645000000,315000000,525000000,4428000000,1551000000,6084000000,517000000,6601000000,0,0,524000000,8676000000,0,13104000000,705000000,0,0,0,2949000000,3654000000,4052000000,0,0,938000000,4990000000,0,0,8644000000,0,0,3410000000,-110000000.0,1112000000,4412000000,4460000000,13104000000,48000000,13104000000,0,5291000000,4348000000,https://www.sec.gov/Archives/edgar/data/1336920/000133692025000006/0001336920-25-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000133692025000006/ldos-20250103.htm,2025-01-03,LDOS,USD,0001336920,2025-02-11,2025-02-11 13:19:36,2024,FY,1251000000,290000000,-98000000,85000000,-191000000,-220000000,0,-160000000,189000000,55000000,1392000000,0,0,0,0,-142000000,-142000000,-18000000,55000000,-906000000,-208000000,-7000000,-1084000000,-10000000,156000000,1084000000,928000000,1392000000,0.0,1243000000,https://www.sec.gov/Archives/edgar/data/1336920/000133692025000006/0001336920-25-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000133692025000006/ldos-20250103.htm
LEN,2024-11-30,2024-11-30,USD,0000920760,2024-12-18,2024-12-18 16:33:39,2024,FY,35441452000,29942493000,5498959000,0.1551561432,0,648986000,0,648986000,0,648986000,30591479000,0,0,115528000,4965501000,0.1401043332,4849973000,0.1368446473,334935000,5184908000,0.146295022,1217253000,3932533000,0.1109585747,14.31,14.31,272019000,272019000,https://www.sec.gov/Archives/edgar/data/920760/000162828025002404/0001628280-25-002404-index.htm,https://www.sec.gov/Archives/edgar/data/920760/000162828025002404/len-20241130.htm,2024-11-30,LEN,USD,0000920760,2025-01-23,2025-01-23 17:25:12,2024,FY,4909664000,40578000,4950242000,3964245000,20312430000,80546000,29307463000,0,3632058000,0,3632058000,2711030000,0,5897117000,12240205000,-234887000,41312781000,1839440000,0,0,0,0,1839440000,4189239000,0,0,7262877000,11452116000,0,0,13291556000,0,29658000,25753078000,7528999.0,2079870001,27870135000,28021225000,41312781000,151090000,41312781000,2751608000,2258283000,-720425000,https://www.sec.gov/Archives/edgar/data/920760/000162828025002404/0001628280-25-002404-index.htm,https://www.sec.gov/Archives/edgar/data/920760/000162828025002404/len-20241130.htm,2024-11-30,LEN,USD,0000920760,2025-01-23,2025-01-23 17:25:12,2024,FY,3967655000,115528000,60426000,176676000,-1997379000,-129212000,-285095000,380380000,-1963452000,80473000,2403379000,-171503000,-425562000,-4519000,7224000,291803000,-302557000,-830237000,0,-2256464000,-548823000,-46026000,-3681550000,0,-1580728000,4990210000,6570938000,2403379000,-171503000.0,2231876000,https://www.sec.gov/Archives/edgar/data/920760/000162828025002404/0001628280-25-002404-index.htm,https://www.sec.gov/Archives/edgar/data/920760/000162828025002404/len-20241130.htm
LII,2024-12-31,2024-12-31,USD,0001069202,2025-02-11,2025-02-11 15:23:19,2024,FY,5341300000,3569400000,1771900000,0.3317357198,0,0,0,730600000,6500000,737100000,4306500000,5400000,44100000,95100000,1133000000,0.2121206448,1034800000,0.1937356074,-41000000,993800000,0.1860595735,186900000,806900000,0.151068092,22.67,22.54,35600000,35800000,https://www.sec.gov/Archives/edgar/data/1069202/000162828025004859/0001628280-25-004859-index.htm,https://www.sec.gov/Archives/edgar/data/1069202/000162828025004859/lii-20241231.htm,2024-12-31,LII,USD,0001069202,2025-02-11,2025-02-11 15:23:19,2024,FY,415100000,7200000,422300000,661100000,704800000,96000000,1884200000,1127300000,220000000,0,220000000,0,75100000,165200000,1587600000,0,3471800000,490000000,387900000,0,5000000,430400000,1313300000,1100700000,0,0,207600000,1308300000,0,395400000,2621600000,0,900000,4150800000,-93700000.0,-3207800000,850200000,850200000,3471800000,0,3471800000,7200000,1488600000,1073500000,https://www.sec.gov/Archives/edgar/data/1069202/000162828025004859/0001628280-25-004859-index.htm,https://www.sec.gov/Archives/edgar/data/1069202/000162828025004859/lii-20241231.htm,2024-12-31,LII,USD,0001069202,2025-02-11,2025-02-11 15:23:19,2024,FY,806900000,95100000,-24500000,28500000,42500000,0,-10100000,115000000,-62400000,-2800000,945700000,-163600000,0,-7400000,0,-3400000,-174400000,-187600000,0,-75200000,-160300000,4500000,-418600000,1700000,354400000,415100000,60700000,945700000,-163600000.0,782100000,https://www.sec.gov/Archives/edgar/data/1069202/000162828025004859/0001628280-25-004859-index.htm,https://www.sec.gov/Archives/edgar/data/1069202/000162828025004859/lii-20241231.htm
LLY,2024-12-31,2024-12-31,USD,0000059478,2025-02-19,2025-02-19 10:10:59,2024,FY,45042700000,8418299999,36624400001,0.8131040102,10990600000,0,0,8593800000,0,19584400000,28002700000,175200000,780600000,1766600000,15227600000,0.3380703199,17501700000,0.3885579683,-4821300000,12680400000,0.2815195359,2090400000,10590000000,0.2351102398,11.76,11.71,900605000,904059000,https://www.sec.gov/Archives/edgar/data/59478/000005947825000067/0000059478-25-000067-index.htm,https://www.sec.gov/Archives/edgar/data/59478/000005947825000067/lly-20241231.htm,2024-12-31,LLY,USD,0000059478,2025-02-19,2025-02-19 10:10:59,2024,FY,3268400000,154800000,3423200000,0,0,111400000,32739700000,17102400000,5770300000,6166300000,11936600000,3215900000,8000600000,5719700000,45975200000,0,78714900000,0,0,0,0,28376600000,28376600000,0,0,0,36066700000,36066700000,0,0,64443300000,0,592400000,0,-4321900000.0,17921600000,14192100000,14192100000,78714900000,0,78714900000,3370700000,33644200000,30375800000,https://www.sec.gov/Archives/edgar/data/59478/000005947825000067/0000059478-25-000067-index.htm,https://www.sec.gov/Archives/edgar/data/59478/000005947825000067/lly-20241231.htm,2024-12-31,LLY,USD,0000059478,2025-02-19,2025-02-19 10:10:59,2024,FY,10590000000,0,-2683100000,645600000,0,0,0,0,0,265400000,8817900000,-5057800000,-947700000,-775800000,522500000,-3042700000,-9301500000,8901100000,0,-2500000000,-4680400000,-490600000,1230100000,-296700000,449800000,3268400000,2818600000,8817900000,-8403600000.0,414300000,https://www.sec.gov/Archives/edgar/data/59478/000005947825000067/0000059478-25-000067-index.htm,https://www.sec.gov/Archives/edgar/data/59478/000005947825000067/lly-20241231.htm
LIN,2024-12-31,2024-12-31,USD,0001707925,2025-02-26,2025-02-26 10:17:43,2024,FY,33005000000,17143000000,15862000000,0.4805938494,150000000,0,0,3337000000,3740000000,7227000000,24370000000,228000000,487000000,3780000000,12750000000,0.3863051053,8635000000,0.2616270262,-66000000,8569000000,0.2596273292,2002000000,6565000000,0.1989092562,13.71,13.62,478773000,482092000,https://www.sec.gov/Archives/edgar/data/1707925/000162828025007990/0001628280-25-007990-index.htm,https://www.sec.gov/Archives/edgar/data/1707925/000162828025007990/lin-20241231.htm,2024-12-31,LIN,USD,0001707925,2025-02-26,2025-02-26 10:17:43,2024,FY,4850000000,0,4850000000,5062000000,1946000000,1087000000,12945000000,25764000000,25937000000,11330000000,37267000000,0,0,4171000000,67202000000,0,80147000000,2507000000,6280000000,0,0,5757000000,14544000000,15343000000,0,0,10772000000,26115000000,0,0,40659000000,0,1000000,12634000000,-6894000000.0,32351000000,38092000000,39488000000,80147000000,1396000000,80147000000,0,22609000000,17759000000,https://www.sec.gov/Archives/edgar/data/1707925/000162828025007990/0001628280-25-007990-index.htm,https://www.sec.gov/Archives/edgar/data/1707925/000162828025007990/lin-20241231.htm,2024-12-31,LIN,USD,0001707925,2025-02-26,2025-02-26 10:17:43,2024,FY,6565000000,3780000000,-142000000,0,-845000000,-569000000,56000000,0,-332000000,65000000,9423000000,-4497000000,-317000000,0,0,170000000,-4644000000,3167000000,0,-4482000000,-2655000000,-389000000,-4359000000,-234000000,186000000,4850000000,4664000000,9423000000,-4497000000.0,4926000000,https://www.sec.gov/Archives/edgar/data/1707925/000162828025007990/0001628280-25-007990-index.htm,https://www.sec.gov/Archives/edgar/data/1707925/000162828025007990/lin-20241231.htm
LYV,2024-12-31,2024-12-31,USD,0001335258,2025-02-21,2025-02-20 17:39:17,2024,FY,23155625000,17328154000,5827471000,0.2516654593,0,4041824000,54600000,4096424000,906537000,5002961000,22331115000,156254000,325974000,549923000,1704040000,0.0735907582,824510000,0.0356073308,-85084000,739426000,0.0319328889,-391698000,896287000,0.038707096,2.77,2.74,230124255,236352449,https://www.sec.gov/Archives/edgar/data/1335258/000133525825000028/0001335258-25-000028-index.htm,https://www.sec.gov/Archives/edgar/data/1335258/000133525825000028/lyv-20241231.htm,2024-12-31,LYV,USD,0001335258,2025-02-21,2025-02-20 17:39:17,2024,FY,6095424000,0,6095424000,1779334000,50145000,1365234000,9290137000,4059905000,2620911000,1366370000,3987281000,0,0,2301448000,10348634000,0,19638771000,1859678000,414307000,0,3721092000,3363202000,9358279000,7862234000,120064000,140151000,212748000,8335197000,0,1685066000,17693476000,0,2313000,-1546819000,-335112000.0,2052881000,173263000,1299565000,19638771000,1126302000,19638771000,504194000,8271741000,2176317000,https://www.sec.gov/Archives/edgar/data/1335258/000133525825000028/0001335258-25-000028-index.htm,https://www.sec.gov/Archives/edgar/data/1335258/000133525825000028/lyv-20241231.htm,2024-12-31,LYV,USD,0001335258,2025-02-21,2025-02-20 17:39:17,2024,FY,1131124000,549923000,-708570000,110348000,651105000,181430000,0,13782000,455893000,-8755000,1725175000,-646634000,-98307000,0,19594000,-128934000,-854281000,-287883000,0,0,0,-370667000,-658550000,-345191000,-132847000,6106109000,6238956000,1725175000,-675156000.0,1050019000,https://www.sec.gov/Archives/edgar/data/1335258/000133525825000028/0001335258-25-000028-index.htm,https://www.sec.gov/Archives/edgar/data/1335258/000133525825000028/lyv-20241231.htm
LKQ,2024-12-31,2024-12-31,USD,0001065696,2025-02-20,2025-02-20 17:01:27,2024,FY,14355000000,8744000000,5611000000,0.3908742598,0,0,0,3916000000,496000000,4412000000,12660000000,21000000,262000000,406000000,1626000000,0.1132706374,1199000000,0.0835249042,-241000000,958000000,0.0667363288,273000000,685000000,0.047718565,2.63,2.63,263600000,263900000,https://www.sec.gov/Archives/edgar/data/1065696/000106569625000015/0001065696-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1065696/000106569625000015/lkq-20241231.htm,2024-12-31,LKQ,USD,0001065696,2025-02-20,2025-02-20 17:01:27,2024,FY,234000000,0,234000000,1122000000,3220000000,330000000,4906000000,2905000000,5448000000,1150000000,6598000000,169000000,0,377000000,10049000000,0,14955000000,1801000000,275000000,0,0,786000000,2862000000,4127000000,0,386000000,1548000000,6061000000,0,0,8923000000,0,3000000,7662000000,-417000000.0,-1231000000,6017000000,6032000000,14955000000,15000000,14955000000,169000000,5609000000,5375000000,https://www.sec.gov/Archives/edgar/data/1065696/000106569625000015/0001065696-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1065696/000106569625000015/lkq-20241231.htm,2024-12-31,LKQ,USD,0001065696,2025-02-20,2025-02-20 17:01:27,2024,FY,693000000,406000000,-34000000,30000000,0,-2000000,-253000000,251000000,0,26000000,1121000000,-311000000,-49000000,0,0,-46000000,-406000000,-17000000,0,-360000000,-318000000,-51000000,-746000000,-29000000,-60000000,239000000,299000000,1121000000,-311000000.0,810000000,https://www.sec.gov/Archives/edgar/data/1065696/000106569625000015/0001065696-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1065696/000106569625000015/lkq-20241231.htm
LMT,2024-12-31,2024-12-31,USD,0000936468,2025-01-28,2025-01-28 16:12:50,2024,FY,71043000000,64113000000,6930000000,0.0975465563,0,0,0,-83000000,0,-83000000,64030000000,0,1036000000,1560000000,8816000000,0.1240938586,7013000000,0.0987148628,-793000000,6220000000,0.087552609,884000000,5336000000,0.0751094408,22.39,22.31,238300000,239200000,https://www.sec.gov/Archives/edgar/data/936468/000093646825000009/0000936468-25-000009-index.htm,https://www.sec.gov/Archives/edgar/data/936468/000093646825000009/lmt-20241231.htm,2024-12-31,LMT,USD,0000936468,2025-01-28,2025-01-28 16:12:50,2024,FY,2483000000,0,2483000000,15308000000,3474000000,584000000,21849000000,8726000000,11067000000,2015000000,13082000000,0,3557000000,8403000000,33768000000,0,55617000000,2222000000,643000000,0,9795000000,6760000000,19420000000,19627000000,0,0,10237000000,29864000000,0,0,49284000000,0,234000000,14551000000,-8452000000.0,0,6333000000,6333000000,55617000000,0,55617000000,0,20270000000,17787000000,https://www.sec.gov/Archives/edgar/data/936468/000093646825000009/0000936468-25-000009-index.htm,https://www.sec.gov/Archives/edgar/data/936468/000093646825000009/lmt-20241231.htm,2024-12-31,LMT,USD,0000936468,2025-01-28,2025-01-28 16:12:50,2024,FY,5336000000,1559000000,-588000000,277000000,0,0,-478000000,-93000000,0,388000000,6972000000,-1685000000,0,0,0,-107000000,-1792000000,2802000000,0,-3700000000,-3059000000,-182000000,-4139000000,0,1041000000,2483000000,1442000000,6972000000,-1685000000.0,5287000000,https://www.sec.gov/Archives/edgar/data/936468/000093646825000009/0000936468-25-000009-index.htm,https://www.sec.gov/Archives/edgar/data/936468/000093646825000009/lmt-20241231.htm
L,2024-12-31,2024-12-31,USD,0000060086,2025-02-11,2025-02-11 12:05:33,2024,FY,17239000000,0,17239000000,1.0,0,0,0,0,15365000000,15365000000,15365000000,0,441000000,-58000000,2257000000,0.1309240675,2257000000,0.1309240675,-383000000,1874000000,0.1087070016,380000000,1414000000,0.0820233192,6.42,6.41,220260000,220530000,https://www.sec.gov/Archives/edgar/data/60086/000006008625000036/0000060086-25-000036-index.htm,https://www.sec.gov/Archives/edgar/data/60086/000006008625000036/l-20241231.htm,2024-12-31,L,USD,0000060086,2025-02-11,2025-02-11 12:05:33,2024,FY,541000000,6359000000,6900000000,10064000000,0,0,16964000000,0,347000000,147000000,494000000,50017000000,0,0,50511000000,14468000000,81943000000,110000000,5000000,0,0,0,115000000,8939000000,0,116000000,54808000000,63863000000,28000000,0,64006000000,0,0,16459000000,-1867000000.0,2474000000,17066000000,17937000000,81943000000,871000000,81943000000,51130000000,8944000000,8403000000,https://www.sec.gov/Archives/edgar/data/60086/000006008625000036/0000060086-25-000036-index.htm,https://www.sec.gov/Archives/edgar/data/60086/000006008625000036/l-20241231.htm,2024-12-31,L,USD,0000060086,2025-02-11,2025-02-11 12:05:33,2024,FY,1414000000,583000000,-45000000,0,1080000000,-6000000,0,-12000000,1098000000,-7000000,3025000000,-632000000,0,-6827000000,5712000000,-228000000,-1975000000,-72000000,0,-608000000,-55000000,-163000000,-898000000,-10000000,142000000,541000000,399000000,3025000000,-632000000.0,2393000000,https://www.sec.gov/Archives/edgar/data/60086/000006008625000036/0000060086-25-000036-index.htm,https://www.sec.gov/Archives/edgar/data/60086/000006008625000036/l-20241231.htm
LOW,2025-01-31,2025-01-31,USD,0000060667,2025-03-24,2025-03-24 16:33:13,2024,FY,83674000000,55797000000,27877000000,0.3331620336,0,0,0,15682000000,1729000000,17411000000,71479000000,159000000,1472000000,1972000000,12594000000,0.1505127041,10466000000,0.1250806702,-1313000000,9153000000,0.1093888185,2196000000,6957000000,0.0831441069,12.25,12.28,567000000,568000000,https://www.sec.gov/Archives/edgar/data/60667/000006066725000049/0000060667-25-000049-index.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066725000049/low-20250131.htm,2025-01-31,LOW,USD,0000060667,2025-03-24,2025-03-24 16:33:13,2024,FY,1761000000,372000000,2133000000,0,17409000000,816000000,20358000000,21387000000,0,0,0,277000000,244000000,836000000,22744000000,0,43102000000,9290000000,3712000000,824000000,1358000000,3573000000,18757000000,32513000000,1268000000,0,4795000000,38576000000,0,563000000,57333000000,0,280000000,-14799000000,288000000.0,0,-14231000000,-14231000000,43102000000,0,43102000000,649000000,39678000000,37917000000,https://www.sec.gov/Archives/edgar/data/60667/000006066725000049/0000060667-25-000049-index.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066725000049/low-20250131.htm,2025-01-31,LOW,USD,0000060667,2025-03-24,2025-03-24 16:33:13,2024,FY,6957000000,1972000000,9000000,221000000,118000000,0,-514000000,633000000,-1000000,348000000,9625000000,-1927000000,0,-1286000000,1204000000,271000000,-1738000000,-545000000,0,-4053000000,-2566000000,117000000,-7047000000,0,840000000,1761000000,921000000,9625000000,-1927000000.0,7698000000,https://www.sec.gov/Archives/edgar/data/60667/000006066725000049/0000060667-25-000049-index.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066725000049/low-20250131.htm
LULU,2025-02-02,2025-02-02,USD,0001397187,2025-03-27,2025-03-27 16:12:41,2024,FY,10588126000,4317315000,6270811000,0.5922493744,0,0,0,3762379000,2735000,3765114000,8079694000,0,0,446524000,3022601000,0.2854708189,2505697000,0.2366516039,70380000,2576077000,0.2432986725,761461000,1814616000,0.171382169,14.67,14.64,123735000,123935000,https://www.sec.gov/Archives/edgar/data/1397187/000139718725000013/0001397187-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000139718725000013/lulu-20250202.htm,2025-02-02,LULU,USD,0001397187,2025-03-27,2025-03-27 16:12:41,2024,FY,1984336000,0,1984336000,302426000,1442081000,251459000,3980302000,3196873000,159518000,11673000,171191000,0,17085000,237841000,3622990000,0,7603292000,271406000,0,183126000,0,1385098000,1839630000,0,0,98188000,1341427000,1439615000,0,0,3279245000,0,581000,4109717000,-424441000.0,638190000,4324047000,4324047000,7603292000,0,7603292000,-237841000,1575791000,-408545000,https://www.sec.gov/Archives/edgar/data/1397187/000139718725000013/0001397187-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000139718725000013/lulu-20250202.htm,2025-02-02,LULU,USD,0001397187,2025-03-27,2025-03-27 16:12:41,2024,FY,1814616000,446524000,57451000,90011000,-51895000,1626000,-156085000,-57044000,159608000,-83994000,2272713000,-689232000,-154146000,0,0,45204000,-798174000,0,0,-1636879000,0,-15629000,-1652508000,-81666000,-259635000,1984336000,2243971000,2272713000,-689232000.0,1583481000,https://www.sec.gov/Archives/edgar/data/1397187/000139718725000013/0001397187-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000139718725000013/lulu-20250202.htm
